activity_date,score,serial_number
11/24/2015,91,DADDJNCSS
11/10/2015,98,DAMB6EOWZ
9/7/2017,99,DAVXVX5CE
7/18/2017,86,DAVPEYAZE
6/29/2016,96,DAX1RE6ZW
4/13/2016,97,DAN0UFRRR
7/21/2015,94,DAGMR0ZJB
6/27/2016,91,DAWNEVOLF
3/30/2017,82,DAKTQFH3W
10/12/2017,95,DAYKB4BG0
9/27/2016,93,DAX0RGQSE
6/14/2017,94,DA6JYG0II
9/19/2017,94,DAKTZFSUL
8/17/2016,98,DABS0NUBR
1/25/2017,94,DA6LXWFZL
1/19/2017,93,DA4XFJTUM
8/10/2016,90,DAL9QKQYF
10/12/2017,91,DAJIZV00F
3/18/2016,90,DA5G0GFXU
5/25/2017,85,DAG6IQGR0
1/21/2016,90,DAVNYEPES
8/30/2016,93,DAL90M2XN
7/7/2015,96,DABPLFBW0
11/5/2015,92,DACDRHJLZ
2/11/2016,93,DAPHZWZ0Z
10/19/2016,98,DANWWN9NL
9/22/2015,97,DAXWV0VTD
9/6/2016,93,DA3HNQOWP
3/15/2017,91,DAPEV3GFI
2/15/2017,96,DAWZRRVNB
8/18/2016,93,DAE6VIF0I
3/9/2016,90,DAXHTP0VI
7/12/2017,97,DAXLK06HP
7/14/2016,90,DAAH90XAS
2/22/2016,94,DA3HHZGIF
4/6/2016,91,DAOPUUPGV
12/17/2015,90,DARSKNNDJ
4/19/2016,98,DAZALOZEL
11/29/2017,96,DAL5OSLQU
9/9/2016,93,DAAUIK3I0
10/27/2015,95,DAP36AKIQ
8/11/2015,94,DAC6FEJCT
7/7/2016,95,DAJOJB1U0
11/14/2017,91,DAOBZPTHC
10/7/2015,93,DA611DFQC
5/23/2017,98,DAGMYJ2JU
10/6/2017,90,DAMQS0YK9
6/8/2016,99,DAAY0NZ30
12/10/2015,92,DAPMWHKRX
2/13/2017,98,DA4JVSM3I
10/11/2016,91,DAEHFDXCN
11/3/2016,98,DAZH3BWBU
12/12/2017,96,DATACAS2E
10/6/2017,90,DAULEHLYL
3/23/2016,98,DAAXA2TL4
2/9/2017,92,DAXAAWREN
4/20/2017,92,DAXECPKV4
6/28/2017,93,DANQRK24O
2/23/2017,96,DAICEF4II
4/28/2016,90,DAE68RGQ0
6/14/2016,92,DAZJKDPAB
8/19/2015,91,DAPALJ4AD
4/5/2017,92,DALAGSCCS
9/16/2015,98,DAUKXI01J
7/5/2016,99,DACBOWYQS
8/7/2017,95,DAVNX00QT
4/26/2016,90,DAHM312NP
10/28/2015,96,DAUL00LTV
7/7/2015,97,DABOXVPGN
3/3/2016,91,DA3ECMGG8
3/8/2017,94,DALRD7QET
9/10/2015,98,DA8I3ZI61
6/8/2017,95,DARQ0JJYB
10/11/2017,94,DAT1STZ40
9/10/2015,96,DAKLO8NPX
6/22/2016,98,DAOVCQ3SE
7/26/2016,96,DAT1XZOKW
1/11/2017,93,DADQS8X04
6/8/2017,91,DAPYCCDM9
12/19/2017,99,DARQ7VGUZ
11/2/2015,99,DAWEHVYDS
3/7/2016,97,DAJG3GPR0
11/2/2016,97,DAWUPYCIH
12/1/2017,96,DAGDYUJUF
12/5/2016,98,DAHSAQL93
10/11/2017,98,DAA0DCKR2
2/21/2017,93,DAZGZWGRX
1/25/2016,96,DACNVTUKU
3/22/2016,90,DA0529670
4/18/2017,83,DARJEPN6W
11/16/2016,96,DAFFK6ITY
8/18/2016,97,DA3F4NYLS
9/19/2017,94,DAWIQLGH9
8/17/2016,93,DA7TGVDJS
12/14/2017,90,DAKGGAFMF
1/28/2016,96,DAO4X9XRM
6/13/2016,83,DANZBT6YH
4/29/2016,97,DAVWXHEQE
6/8/2016,95,DAHRSEDXC
11/17/2016,92,DAUOD1SOD
3/25/2016,99,DAZQNVSBP
12/14/2016,91,DAT430GQO
11/10/2015,98,DAPW6JYLM
1/26/2017,96,DABV80S3Q
3/23/2017,97,DAW0ENL7L
8/10/2017,97,DASGQWVNE
7/27/2016,97,DANXMEKOU
4/7/2017,90,DAKT0VTPR
12/5/2017,96,DACSUYXH7
10/11/2016,96,DARUAEODQ
3/31/2016,92,DAS7YATMB
10/14/2015,95,DAWYXTJGH
9/22/2015,93,DAT7UNVOP
12/18/2015,90,DA0WPT01K
3/28/2017,87,DAX0KLHKH
8/10/2016,97,DA0WPX03G
2/5/2016,91,DANEGHOXJ
11/15/2017,91,DAJMGPSXW
10/8/2015,91,DAHUETMZD
4/7/2017,74,DAF5MT4DN
12/26/2017,98,DAFJLLWBW
11/30/2016,98,DAUXAI8M4
11/29/2017,96,DA8KB8PCG
5/23/2017,92,DALKB1TZ6
3/10/2017,98,DAHXMIW5V
10/6/2016,98,DA0HS8YPJ
6/8/2017,96,DATNETWBI
12/4/2017,95,DAZJKD4RP
7/30/2015,94,DARQKH0BU
11/30/2017,96,DAT5POCTY
11/28/2017,96,DAJAOFY7M
7/20/2017,99,DATK21XMZ
1/31/2017,84,DAVRYYAPF
1/14/2016,94,DAXB3VKHP
12/26/2017,95,DADXYJJK5
10/22/2015,93,DAAZQ02M1
7/14/2015,95,DAPGXO0GG
12/8/2016,98,DAKQT2BI3
12/14/2016,97,DAK8ALBZG
9/1/2015,91,DAV2YZUN6
11/15/2017,98,DALMSWKFW
3/10/2016,95,DADZUGAJY
5/3/2017,94,DA2EUNWXL
11/9/2015,90,DADE0NYIK
11/5/2015,98,DABYRWPCX
6/3/2016,96,DA0589869
7/10/2017,93,DAQW0PSXU
6/15/2016,95,DA7NXTT0K
9/18/2017,80,DAXVUBXPI
9/6/2017,97,DA2JAJHAI
12/1/2016,91,DASYH6U65
5/2/2017,93,DAT04KNU7
3/29/2017,96,DAIXI7ADT
5/17/2016,92,DAVYIP4OG
10/29/2015,92,DAI5FUPXW
8/10/2015,97,DAV8ALPIT
11/3/2016,91,DA0VBEB9A
12/30/2015,92,DAOUC9BSY
11/12/2015,94,DAEEPDMLZ
8/1/2017,90,DA1EJK005
8/27/2015,93,DAYUY610L
9/22/2015,90,DACGGHZFX
12/12/2017,95,DALJSXGSY
12/14/2017,97,DANJHQZAB
1/26/2016,100,DAX0FAVHN
11/6/2015,94,DANTUEZAI
9/11/2015,98,DANKGVXIM
12/15/2017,98,DAJZDBQXY
10/19/2015,91,DAO20QXNO
10/19/2016,97,DADAIVQRA
11/16/2015,98,DA2EXO3JA
6/23/2016,96,DAOEHYRQM
9/28/2016,90,DAYFE8QAD
11/29/2016,90,DAZLN4T95
3/16/2016,98,DA2ADMXVA
1/21/2016,92,DAE2HFZSW
3/23/2016,95,DAXEGJXQF
6/22/2017,92,DALVJUFNP
7/21/2015,95,DATCZY03W
11/30/2015,96,DATNAM3CW
12/28/2017,98,DAHQ0PLUJ
12/23/2015,96,DAQDEHJPB
11/24/2015,85,DAHYGK10O
11/29/2017,97,DAMFBZOA6
6/2/2016,94,DANMSX8E0
1/5/2016,98,DAAMYJVPP
8/3/2015,96,DA6HT9L7M
3/8/2017,92,DA3IPAPOA
6/14/2017,91,DA1CXK9IU
8/2/2016,90,DAUOBT4KY
3/28/2017,90,DAFG0KDP1
6/13/2017,95,DAYES4T7W
12/11/2017,98,DAWMIEFL9
5/9/2017,93,DAWZ20G0U
6/6/2017,95,DASGGMGWE
1/4/2017,91,DA4UMLB7G
1/13/2016,96,DATLKWLKL
6/23/2016,91,DACMPDWFK
6/28/2016,91,DAUEYTUAF
5/4/2016,90,DAVY91DID
1/20/2016,96,DAU6R8L7T
6/14/2016,90,DASQIBB0G
10/27/2016,94,DAMYE9FVI
1/27/2016,92,DA0Q3WUCN
3/4/2016,95,DAYSRJTM0
10/12/2016,97,DA11ZUG60
5/5/2017,95,DAR1081MO
9/24/2015,98,DA8XAN1I7
10/28/2015,95,DABN39USB
1/26/2017,97,DAXBKRTW3
11/14/2017,98,DAB6KNTF0
11/18/2015,95,DAO3FGV0C
5/13/2016,97,DABGD2ZIO
11/17/2015,99,DANF2ZLR2
8/17/2017,96,DAXRUE1FM
7/8/2016,94,DANWEQNM0
8/10/2015,96,DA4G0A5NF
9/28/2017,90,DAKRXWIGY
6/1/2016,99,DAJ6PMBEO
8/4/2016,96,DAAEX0A8V
5/10/2017,93,DAF22WRJL
12/1/2016,95,DAAN0XRJU
12/18/2017,98,DANZMTWC0
3/29/2017,90,DAZ2SMMOH
9/27/2017,91,DAAUEZ8PA
2/27/2017,97,DAGKUDBTJ
4/25/2017,96,DAIKTAQJH
7/17/2015,94,DAGM9ZCOB
10/17/2017,92,DA8MUAQUP
4/29/2016,97,DA9GNYMS0
11/1/2017,95,DASVEJMHQ
3/7/2017,90,DAGGLNUW3
4/27/2016,95,DAFLAMIRM
9/8/2015,97,DAGOZUPLG
8/23/2016,97,DAXW8CEKG
4/7/2016,90,DAMCRE1YO
9/20/2016,97,DA7WDTLLI
5/24/2016,93,DA70NYYKJ
6/6/2017,96,DA1QULI0A
8/10/2016,91,DAYIP43RG
12/4/2017,95,DADQN7YOR
3/9/2016,98,DAWZUPLWF
12/26/2017,93,DASSCC7QG
2/22/2017,99,DAKBJ3JZP
2/11/2016,96,DA9UXXKXM
6/8/2016,97,DASDIJGGR
8/18/2016,92,DAVRSBK3Z
6/30/2016,96,DAUGB46TP
2/28/2017,91,DAQOQZL00
3/9/2017,94,DABHZOE9U
7/29/2015,90,DAXZ8ONGU
2/10/2017,98,DA7F3PU3B
7/30/2015,95,DAJDGL0LM
12/2/2016,100,DAH9I9LXY
12/29/2016,91,DA2OHQPMZ
4/19/2016,92,DAXZASNCF
5/16/2017,97,DA5DJV2JV
5/25/2016,95,DA7YNZUVY
8/3/2016,93,DA6XGDXE4
2/9/2017,94,DACFAL02U
10/21/2015,93,DA017GJ9U
8/22/2017,93,DAZRPRSQ2
1/11/2017,93,DAHTQWYC6
12/6/2016,97,DA5VG9XAG
10/26/2017,92,DA7FLNF6Y
5/31/2017,90,DAM35WUP7
3/29/2016,95,DAERHV0WT
1/25/2017,95,DATMLO9MY
10/4/2016,95,DA7JJR4KG
8/2/2016,90,DAUETOIYY
6/22/2016,90,DAK0QJ4VJ
8/5/2015,96,DA7EOKR46
11/7/2017,96,DAZYPIE5B
1/4/2017,97,DA6CVVJCZ
7/27/2016,95,DAZPDWN5D
6/23/2016,95,DARF0ZJE3
7/5/2017,90,DA91A93LL
12/22/2015,92,DA11I84LG
3/28/2017,96,DARE2GEH6
10/13/2015,92,DAVH2R6VR
1/11/2017,93,DAW03XEG2
4/5/2017,91,DALBMCQ09
8/9/2016,96,DA9F1OSQE
8/10/2015,97,DA9BL4Z40
5/19/2017,95,DAXDZDOU0
11/30/2015,97,DAFVBR4DA
12/20/2016,98,DATYQUQO9
11/19/2015,90,DAAB44HPE
1/24/2017,96,DA9NNGPHF
7/29/2015,93,DAG2BN2OE
12/1/2016,94,DAKFCESE1
5/9/2017,91,DA0RE6RVZ
8/27/2015,94,DAQUQM03O
6/22/2016,93,DAOXUJ5UM
7/5/2016,94,DA7FDUDTT
7/8/2015,90,DAUR0RLQ4
11/24/2015,97,DAPKIBYP7
3/23/2016,91,DAO67WJD5
10/8/2015,98,DAECE2PUB
3/7/2016,94,DA98LPR6P
8/25/2016,90,DA1KLWSXE
9/23/2016,96,DAP84LF5I
6/15/2017,92,DAJZIHC2C
7/21/2016,97,DAQTQAGME
7/19/2017,92,DAMRO1PK0
8/31/2016,92,DA4BG4WLA
11/4/2016,94,DATQVQ00V
1/13/2016,98,DAWSSN0QX
10/7/2015,95,DAQY98UAE
10/29/2015,90,DA0W3YOWR
4/13/2016,90,DAS0IKEDI
3/11/2016,98,DACDNMAV3
4/22/2016,99,DAIALB6TU
12/8/2015,92,DAJWJRQZ0
7/21/2017,84,DAIFA5C3A
10/17/2016,92,DA9S0HL7N
12/28/2016,96,DAI2MECRQ
5/4/2016,100,DA0TPXQQQ
2/7/2017,97,DAJ7WOHEW
2/24/2017,96,DAEB2I1N9
9/5/2017,100,DAVRYI0XF
12/15/2015,91,DAI9JHDFJ
6/7/2017,95,DA2E1L7QU
4/19/2016,91,DA4IOETXZ
9/26/2017,96,DA6F4EFS4
5/24/2017,93,DA0HTS0EQ
11/2/2016,93,DAMFT7ZUA
10/27/2017,89,DAGBA2PVT
7/19/2017,98,DAXUNS9CQ
1/23/2017,98,DAB1SCI03
11/16/2015,98,DAF1CCT98
7/27/2017,93,DAKAZ00NH
6/15/2016,94,DA7XIPWEK
1/28/2016,98,DAPYECKWG
7/21/2016,95,DALSOL6UN
4/26/2017,96,DA42OHBGE
2/22/2016,90,DA0FYEWCB
10/12/2016,90,DAFB9GXBY
11/3/2015,98,DA7LBCF5P
1/7/2016,95,DATZVHGS2
4/28/2016,94,DAK1YWHAW
3/31/2016,97,DAWLCSEPL
6/21/2017,90,DAYRLCWBJ
2/13/2017,94,DA7QJSHC7
5/3/2017,97,DADOVZEMG
9/23/2015,92,DAWIRC1VP
4/12/2016,90,DA4ANQ1IV
12/7/2016,93,DA41OYR9C
12/9/2015,95,DAFWVDM0R
12/12/2017,98,DASW87205
12/22/2015,92,DAAK3IXWH
12/22/2015,97,DAJ1F38DL
6/9/2016,95,DA9YXJRUH
10/20/2015,93,DAMQC4A3H
8/10/2017,90,DADYTNA9Q
7/21/2015,93,DASMLJ3UO
4/12/2017,97,DAPYFZ1QZ
6/1/2017,99,DAAZRC8ZX
11/2/2015,92,DADITMCK9
1/14/2016,93,DAQ50L95N
7/10/2017,94,DAEUF2YNE
9/21/2015,91,DAGWLEDSP
5/30/2017,97,DATJQH94T
2/24/2016,99,DA50UANIX
6/28/2016,93,DAPRWCRAR
3/20/2017,96,DA4WWFS41
6/26/2017,94,DAZUVQ75I
4/13/2016,90,DAJVVMRNH
12/5/2017,90,DAIDHTUQX
8/15/2016,90,DAVXQHRQP
1/19/2016,95,DAXDKW61R
11/14/2017,91,DA012GWW0
11/29/2017,99,DAKK2VA3R
9/14/2015,90,DATXEV8DK
2/25/2016,100,DADVQ4NTG
9/8/2016,95,DAQHT20ML
9/23/2015,95,DALTT17KK
3/25/2016,97,DAQH4DRQF
10/21/2017,94,DAPQEPGX8
5/10/2017,98,DAZJCTGOE
6/6/2016,98,DA80QZ8E9
8/19/2015,99,DASSWVYOK
2/1/2016,99,DA0SSAHXI
10/4/2017,91,DAJBD4RXR
8/17/2016,94,DADQMYNJK
10/29/2016,94,DASCE1IV1
6/27/2017,93,DA3V00JFU
7/21/2016,96,DA7VDRYW6
4/8/2016,97,DAIVIQYSX
9/28/2015,97,DAAUVA0UD
10/17/2017,91,DAKP4M1RJ
6/23/2017,95,DA5JML2NI
2/9/2017,96,DA0M0RCUR
7/6/2017,90,DAMZJOMMV
6/13/2017,84,DAQFGKFHY
8/20/2015,90,DAI0NDVLI
4/11/2017,96,DAIXHOFHE
6/24/2016,98,DA97JLYIO
5/18/2016,91,DAR7KMMKA
8/25/2016,94,DAT41TKUN
7/8/2015,97,DAW5NZ8XF
5/13/2016,98,DA2MBL5GW
12/14/2016,87,DA0ODTTAA
7/6/2016,92,DAZ0N9AEG
3/6/2017,96,DAO3Y5MT9
5/23/2016,93,DADJTCTKO
2/22/2016,99,DAU0SPEMX
1/20/2016,95,DACP034RT
2/18/2016,95,DAVMYVPRS
9/29/2016,92,DAY9D1YGX
5/11/2016,95,DAHGAXGN0
6/7/2017,92,DAAR62CUO
11/9/2015,97,DAGIHA8LZ
2/27/2017,94,DAL4LFXRY
12/3/2015,92,DAPHBLJ2M
9/30/2016,99,DAY9MFMD9
2/9/2016,99,DA4PSY7ZP
2/29/2016,95,DASXAQ7AT
9/29/2017,97,DAPDRO8MZ
11/7/2017,96,DAW3EJA7M
12/1/2016,90,DAWSZRVHQ
5/26/2016,92,DAWJGBDIK
11/15/2017,93,DAGXGPWZ2
10/22/2015,99,DAN1ZVVY8
10/21/2016,96,DAWWWJWYZ
6/15/2017,94,DAJA98M9T
6/17/2016,90,DAGIJM2NH
6/30/2016,90,DAV14S7UV
7/11/2017,90,DA14VEMPJ
6/10/2016,85,DA2CCB4BF
9/1/2017,97,DAMX9T0UE
4/18/2016,98,DAHXGDILC
2/22/2017,98,DAVMJWSOX
9/20/2017,91,DARWIHVL3
2/23/2017,95,DAL78RXFE
3/16/2017,96,DAYBBZ6C5
5/18/2016,98,DADE1WSCA
8/25/2015,95,DA6HRQ0RG
8/7/2015,99,DARPIBAES
6/20/2017,93,DAPDXROPE
8/22/2016,95,DA9EDL9BP
8/15/2017,90,DAXPD0B6I
4/14/2016,94,DA9NYQ1XE
2/8/2017,95,DA74ATXE4
5/3/2017,92,DARLHHS6S
12/18/2017,90,DAP0LG1G0
8/25/2015,90,DAJOGTMVF
2/22/2016,93,DANOPSC0I
5/23/2017,93,DAUD9B7JQ
12/15/2015,92,DAUCUT2DQ
3/6/2017,90,DATVSUP5O
12/7/2017,99,DA5BR4V75
3/16/2016,97,DAFD0ZEL7
4/6/2017,92,DAJRZSJMP
10/5/2016,90,DAOI63EXE
11/16/2016,94,DAT5MXSFV
6/7/2016,90,DA60JNSBJ
12/13/2016,93,DAI3BNLF4
10/3/2017,96,DALZYGV2H
2/23/2016,92,DADHI5KLS
12/27/2017,92,DAP9QQTMX
10/3/2016,96,DAFGUV9PW
10/12/2016,97,DAXSYT6DX
10/3/2017,97,DAFNOAMMF
1/17/2017,94,DAN5QQ8F1
9/13/2016,99,DAFHQ9ZX9
11/17/2016,94,DAK59FHVV
9/21/2016,95,DA40SFRWM
12/1/2017,96,DARTVMH0F
3/9/2017,99,DAYZJJU3R
10/6/2015,91,DAQVQCWPE
10/26/2016,82,DAZXNTGIV
1/23/2017,90,DAY2ZH5JQ
11/16/2016,99,DAYL1U3Q1
9/15/2015,98,DA2SUFA1J
3/2/2017,91,DAOQVTA0A
6/7/2017,84,DAGR80FX0
2/18/2016,93,DALJJQGBV
1/29/2016,94,DADQOOOLP
10/11/2016,96,DATRH4PCB
8/2/2016,98,DAMX4EJRW
2/1/2017,93,DAVKSDKUD
3/24/2016,98,DATUOWF7L
8/24/2016,93,DAHVEQ7BG
4/28/2017,96,DACZ0YDEW
5/17/2017,95,DAJPDKEAZ
12/15/2016,92,DASC6GE4A
11/17/2017,99,DAY5CQP8I
1/26/2016,93,DAK2ZHNM0
3/14/2016,94,DAVRFNNG9
4/14/2016,94,DAE0AAUFO
9/28/2016,86,DANPNR0HK
8/6/2015,94,DAYX3TUSO
2/1/2017,96,DAXLGGADG
8/12/2015,90,DAURRMFG1
11/3/2015,97,DAVWTSBKT
6/14/2016,97,DA0YSKZZX
7/13/2015,94,DAGMA1RRR
12/23/2016,97,DACODZSY2
1/3/2017,98,DAWURIVU7
5/11/2016,92,DALWC2GWQ
8/11/2016,95,DAQHDON3D
6/23/2017,94,DAUTJLRYI
12/2/2015,98,DAWSUKIWX
5/11/2017,93,DAE2ZEM3S
11/17/2017,90,DAUGLH02A
4/3/2017,90,DAWMWD3KC
10/11/2016,91,DAEBDGCYP
9/27/2017,99,DAKL448XI
5/3/2016,91,DAKUCJNNQ
11/6/2017,99,DASW0PJXA
1/3/2017,80,DAYBH0IHL
12/15/2015,91,DAM3GNUTA
1/28/2016,95,DA3I9Q11B
10/14/2015,97,DAVS0SMX7
9/22/2016,99,DAWDFQCAV
2/9/2017,84,DABRQDBIU
11/13/2015,98,DAZEWWJ90
11/14/2016,94,DAZD8A6QE
1/29/2016,92,DAKP9KSPE
6/28/2017,91,DAP77NG2G
2/8/2017,93,DASUE57KL
1/25/2017,94,DAUGC7YZJ
8/30/2017,92,DA8VNGWF4
12/7/2016,93,DAY02XW2O
12/19/2016,92,DAM6CL6VM
7/27/2015,94,DATFFVGUX
8/5/2015,94,DAGSIPPR3
4/26/2017,98,DAXZVCAGI
6/28/2016,97,DAZIPGEH0
8/15/2017,94,DAY5BJWRR
12/14/2016,94,DAWE3EZAL
2/15/2017,92,DA4S8ECKL
2/23/2017,95,DAIUILBJB
1/24/2017,95,DA0FKTI0K
11/28/2016,87,DAXOY02Z0
1/23/2017,99,DAOIK0SFX
1/9/2017,90,DATMUMLAQ
10/27/2015,96,DAOPBK350
6/28/2016,95,DAU9DEA3X
4/25/2016,84,DAO385QSY
8/4/2015,91,DAZ0P9U15
12/13/2017,95,DADZM6OZY
8/13/2015,95,DAPHZ9AFD
4/13/2016,93,DAKRSHHVN
2/25/2016,91,DAQ0BC36C
5/5/2016,95,DAJXRQPBY
12/1/2015,93,DAO0LBS6G
4/20/2016,95,DAP4SVIBX
4/6/2017,96,DAZ9G8HJY
5/19/2017,99,DABPQCXNR
3/10/2017,95,DAFGTBDM0
11/9/2016,93,DAJVFWUKS
10/29/2015,97,DAI0HXHVK
3/1/2017,98,DAIUQRLAM
11/14/2017,91,DAMLRBTQZ
1/26/2017,98,DAS85D6NM
7/13/2016,97,DAKJSQOUI
3/31/2016,100,DAKIY7JPI
10/14/2015,92,DAMTOPZZD
3/2/2017,90,DACI57WQ4
12/30/2015,92,DAXBYHUPY
12/19/2016,96,DAZXDSHSE
6/7/2016,96,DANQWZO2G
12/4/2017,97,DA9U0JBAE
4/20/2017,95,DAEAYWBRF
7/16/2015,90,DAQCXNWZ2
5/18/2016,96,DARC0OPQJ
4/14/2016,99,DAJVHKZ9Y
8/14/2017,97,DABRZYGTD
5/20/2016,80,DAP5Z90Z0
9/21/2017,94,DAN3MZD9K
6/20/2017,95,DAZ4YZPSK
8/24/2016,98,DAJ8HYLUO
11/14/2016,83,DAPFOSCDG
10/30/2017,90,DAM1JIFWD
12/12/2017,96,DAUFVQIAB
4/12/2017,91,DATSXBUBC
6/29/2017,94,DAN0YKMA6
3/22/2017,93,DAMDRLFP4
12/13/2017,94,DAI0WAFSJ
3/21/2016,95,DAYJVB3NB
10/21/2015,92,DASQBZGAL
11/19/2015,91,DAHU00XKJ
3/28/2016,91,DAMY22VJQ
3/8/2016,98,DAMBHWFI2
4/7/2016,90,DA0EZOZ2V
2/16/2017,91,DA6GS11L0
12/8/2016,100,DA0733705
7/17/2017,90,DACVC0BDR
9/6/2016,96,DACJ9CMG9
6/13/2016,92,DA0B30R4J
5/3/2017,91,DAV6QCA8V
10/12/2016,99,DACXKM0JS
11/13/2017,90,DAD0PCNW2
1/5/2017,90,DAK1DZR0V
11/16/2016,95,DABPD09B0
9/6/2016,95,DAYKYCKPF
11/21/2016,94,DAR07MGMI
12/12/2017,93,DAE7V710A
12/15/2015,90,DA0SP8S7Q
8/19/2016,90,DAA0LTDFM
8/25/2015,93,DA6PDW256
1/11/2016,90,DAMWCCZPL
11/9/2015,99,DAZ4WWNQQ
5/16/2017,98,DAVDBDC0D
12/12/2016,90,DAJQGCFC9
7/13/2017,97,DA0TFWF4M
2/23/2016,94,DA6ML7POU
5/23/2017,99,DAWDZLZMJ
6/30/2016,92,DAHRJQYN6
12/9/2016,93,DAC6GJWIN
6/26/2017,91,DACSAM0AS
8/15/2017,91,DAKSSMDHD
7/25/2017,98,DAG2QD8FY
4/4/2017,95,DABB2PF0U
1/12/2017,92,DAQNFXPBD
4/28/2016,99,DA58GRCRP
9/14/2016,93,DA7WBT0KY
7/14/2015,99,DATW89ASV
2/15/2017,95,DAU3MJZYG
12/27/2017,96,DAULGT2ZL
9/16/2015,90,DAOQWTNN0
1/23/2017,98,DAIKLGUUC
3/29/2016,98,DAMKXDJFG
1/5/2016,96,DAD85EAFL
9/22/2017,81,DA02VNOLN
12/1/2015,97,DAGSLZIOM
7/20/2015,93,DASZ7BE0L
4/7/2016,98,DAZ5JZA7J
3/29/2017,99,DAERKOV49
10/7/2016,93,DANUDWTE0
4/25/2016,98,DASZNNZSI
12/23/2015,97,DAKPKONNX
11/2/2017,95,DAM6LPYRA
4/3/2017,94,DAKCEGVB9
5/10/2017,98,DANLJ7TTL
3/7/2017,97,DAQDYHCFC
9/10/2015,94,DAYZ3WB41
1/26/2017,93,DAJOHOECC
8/1/2016,90,DATN3VHM2
3/22/2017,99,DATFDN30E
7/26/2016,94,DAIC30PKJ
4/5/2017,90,DAX6LORHP
1/18/2017,93,DAK2187AR
8/8/2017,90,DAUIJRTO7
9/16/2015,96,DAIKXWGLX
10/12/2016,96,DAG06S8V8
8/23/2016,95,DAUXAKAHU
12/2/2015,97,DAAVQITLY
5/8/2017,94,DASBMOZKR
5/16/2016,91,DADSJUD1Y
10/27/2017,93,DA0FPY9MD
10/24/2016,93,DACI6T4B7
3/4/2017,100,DA72TWYG7
12/27/2017,75,DA0QCLYO2
12/7/2016,90,DAZXKGN4T
9/24/2015,97,DAQ0X2AJU
3/28/2016,96,DAB3XRTQA
11/8/2016,90,DAOO4BCMI
10/21/2016,90,DACY5APFD
7/25/2016,84,DA2LDCEQH
9/15/2016,97,DAIWCKXLP
2/24/2016,90,DA0JMUR4P
2/16/2017,100,DAN63JWZB
4/20/2017,94,DAKNVWNOI
2/4/2016,96,DAVMJBGYW
12/21/2016,100,DAXZ3LXV6
11/25/2015,93,DAGOC1KPL
7/26/2016,90,DASJOHS14
7/12/2017,83,DA2CF22KG
3/30/2016,95,DAP3GNC1C
9/27/2017,94,DAQLG0XUB
8/3/2016,97,DAWN0BGXI
9/6/2016,96,DAKFLEUR0
2/18/2016,96,DAUY0JAA2
7/30/2015,98,DAXWJT8QI
2/8/2017,96,DANDC0RJM
8/11/2015,95,DANWR7BGY
6/29/2016,93,DAOXSPBBK
9/7/2017,94,DAFYEBDT0
10/10/2017,93,DA3DSY0BK
3/28/2016,86,DAETZ7ZAI
9/15/2016,94,DAMFMDEMM
9/24/2015,97,DA7LDLD1E
4/25/2016,94,DAZYNDSUM
10/27/2017,91,DAOGMG4OV
12/2/2016,93,DAYLVZBOM
8/3/2017,97,DA2Y19Z6C
6/13/2017,98,DACDXZKOB
7/17/2017,98,DAYBT8NI6
8/10/2016,95,DA9TI7B7O
2/11/2016,98,DAVFVU5VU
9/21/2016,97,DAL3ZIKMX
5/11/2016,94,DAPQFXNPH
6/13/2016,95,DADKMOBF6
9/14/2017,91,DALCJFF50
4/13/2017,93,DA27GKRFS
4/5/2017,92,DAH8SO1NT
11/19/2015,94,DAXMS8KMZ
12/8/2016,97,DAXJCTYG4
10/4/2016,92,DANMMD800
5/18/2017,98,DAYD3E6JA
9/23/2015,85,DA54NFJA0
1/11/2016,91,DA0ABFHD3
8/24/2016,99,DAZURGAEU
2/22/2017,90,DAQN00S0S
1/23/2017,94,DATSNAG6O
5/9/2017,94,DAJGN3FJM
6/21/2016,96,DALLAUNFB
11/17/2017,92,DAZICWFRP
10/12/2016,93,DAFP4RDVO
8/16/2016,96,DAWSY8QVZ
5/17/2016,91,DAMA2TK0P
1/26/2016,96,DASMI5KO9
9/15/2017,97,DACKJLQUB
6/20/2017,93,DAHJXKWCQ
5/2/2017,99,DALGM5DFJ
8/16/2017,95,DAT34B0FM
9/3/2015,92,DALHDUBPL
2/18/2016,97,DALIXGKQZ
5/4/2016,98,DAWLNFELL
11/8/2017,92,DAJUHWRF2
2/1/2016,93,DAJFWGUMV
10/26/2015,96,DA74XPPYG
2/18/2016,100,DAE09ANF0
2/29/2016,90,DAJX2TH3N
4/6/2017,90,DA79U4VHC
9/9/2015,92,DALVTGYJY
10/1/2015,96,DATLQFTPE
9/27/2017,96,DA0U0CRIK
6/21/2017,90,DAAKAZ3L8
8/2/2017,98,DAMEMCTLY
10/18/2016,94,DATVSQE3C
8/24/2015,96,DAWKMAFHD
10/4/2017,93,DAFLNTO0S
7/7/2016,98,DAMDWZLU0
11/6/2017,95,DADPFMPFS
10/11/2017,90,DAHIINJZN
12/22/2016,92,DAL1WCDBG
2/4/2016,94,DANZAUJFJ
4/26/2017,90,DA6EY338T
6/15/2017,99,DABOX962M
5/3/2016,93,DALDBGNDP
10/20/2015,95,DA4J4A92H
7/17/2017,91,DAG5EPEIG
4/20/2016,99,DA5JYQCLI
